Track,Date,Race Number,Breed of Race,Distance,About Distance Indicator,Surface,Off Turf Indicator,Course Type,Race Type,Abbreviated Race Conditions,Race Name,Sex Restriction,Age Restriction,Statebred Restriction,Purse,Maximum Claiming Price,Minimum Claiming Price,Grade,Division,Number of Starters,Track Condition,Weather,Post Time,Temp Rail Distance,Chute Start Indicator,Track Sealed Indicator,Race F1 Time,Race F2 Time,Race F3 Time,Race F4 Time,Race F5 Time,Race Winning Time,WPS Combined Pool,Run Up Distance,Downhill Turf Indicator,Number of turns in race,Number of turns in race (decimal),Field 39,Field 40,Field 41,Field 42,Field 43,Field 44,Field 45,Field 46,Field 47,Field 48,Field 49,Field 50,Horse Name,Horse Age,Horse Sex,Medication,Equipment,Weight Carried,Claiming Price,Earnings,Program Number,Coupled Type,Morning Line Odds,Final Tote Odds,Favorite Indicator,Non-Betting Indicator,Win Mutuel Paid,Place Mutuel Paid,Show Mutuel Paid,Post Position,Position at Start Call,Position at Call 1,Position at Call 2,Position at Call 3,Position at Call 4,Position at Call 5,Position at Finish,Official Finish Position,Call 1 Lengths Behind,Call 2 Lengths Behind,Call 3 Lengths Behind,Call 4 Lengths Behind,Stretch Call Lengths Behind,Finish Lengths Behind,Comment Line,Trainer First Name,Trainer Middle Name,Trainer Last Name,Jockey First Name,Jockey Middle Name,Jockey Last Name,Apprentice Wgt Allowance,Owner Full Name,Claimed Indicator,Claiming Trainer First Name,Claiming Trainer Middle Name,Claiming Trainer Last Name,Claiming Owner Full Name,Scratch Indicator,Reason for Scratch,Last Race Track,Last Race Date,Last Race Race Number,Last Race Finish Position,Long Comment Line,Sire,Dam,DamSire,Foaling Date,Foaling Area,Horse Weight,Number of Claims Submitted,Void Indicator,Void Reason,Breeder,Color,Jockey ID,Trainer ID,Field 117,Field 118,Field 119,Field 120,Field 121,Field 122,Field 123,Field 124,Field 125,Field 126,Field 127,Field 128,Field 129,Field 130,#1 Wager Type,#1 Wager Unit,#1 Number Right,#1 Wager Payout,#1 Winning Pgm Numbers,#1 Total Pool,#2 Wager Type,#2 Wager Unit,#2 Number Right,#2 Wager Payout,#2 Winning Pgm Numbers,#2 Total Pool,#3 Wager Type,#3 Wager Unit,#3 Number Right,#3 Wager Payout,#3 Winning Pgm Numbers,#3 Total Pool,#4 Wager Type,#4 Wager Unit,#4 Number Right,#4 Wager Payout,#4 Winning Pgm Numbers,#4 Total Pool,#5 Wager Type,#5 Wager Unit,#5 Number Right,#5 Wager Payout,#5 Winning Pgm Numbers,#5 Total Pool,#6 Wager Type,#6 Wager Unit,#6 Number Right,#6 Wager Payout,#6 Winning Pgm Numbers,#6 Total Pool,#7 Wager Type,#7 Wager Unit,#7 Number Right,#7 Wager Payout,#7 Winning Pgm Numbers,#7 Total Pool,#8 Wager Type,#8 Wager Unit,#8 Number Right,#8 Wager Payout,#8 Winning Pgm Numbers,#8 Total Pool,#9 Wager Type,#9 Wager Unit,#9 Number Right,#9 Wager Payout,#9 Winning Pgm Numbers,#9 Total Pool,#10 Wager Type,#10 Wager Unit,#10 Number Right,#10 Wager Payout,#10 Winning Pgm Numbers,#10 Total Pool,#11 Wager Type,#11 Wager Unit,#11 Number Right,#11 Wager Payout,#11 Winning Pgm Numbers,#11 Total Pool,#12 Wager Type,#12 Wager Unit,#12 Number Right,#12 Wager Payout,#12 Winning Pgm Numbers,#12 Total Pool,#13 Wager Type,#13 Wager Unit,#13 Number Right,#13 Wager Payout,#13 Winning Pgm Numbers,#13 Total Pool,#14 Wager Type,#14 Wager Unit,#14 Number Right,#14 Wager Payout,#14 Winning Pgm Numbers,#14 Total Pool,#15 Wager Type,#15 Wager Unit,#15 Number Right,#15 Wager Payout,#15 Winning Pgm Numbers,#15 Total Pool,#16 Wager Type,#16 Wager Unit,#16 Number Right,#16 Wager Payout,#16 Winning Pgm Numbers,#16 Total Pool,#17 Wager Type,#17 Wager Unit,#17 Number Right,#17 Wager Payout,#17 Winning Pgm Numbers,#17 Total Pool,#18 Wager Type,#18 Wager Unit,#18 Number Right,#18 Wager Payout,#18 Winning Pgm Numbers,#18 Total Pool,#19 Wager Type,#19 Wager Unit,#19 Number Right,#19 Wager Payout,#19 Winning Pgm Numbers,#19 Total Pool
OP,03/22/2026,7,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,C,,Fillies & mares,3 year olds & up,Y,125000,,,,,8,Fast,Clear,3:41,,,,24.320,48.200,72.990,86.270,,99.650,207658,60,,2,2,,,,,,,,,,,,,Caliente Star,4,M,,,119,,6250,2,,1.8,1,Y,,,,,2,3,1,1,1,,1,4,4,,,,,,2.10,"2p-ins,faded final1/16",Ron,,Moquett,Rafael,,Bejarano,,Jama T. Lopez,,,,,,,,OP,02/20/2026,8,2,"pace2p, roused inside 5/16, fought on reluctantly, fade final1/16",Tapiture,Caliente Candy,Sidney's Candy,04/19/2022,AR,,,,,Laurence Jones,B,102032,137778,,,,,,,,,,,,,,,Pick 3,1.00,3,330.70,6-4-9,20954.00,Pick 5,.50,5,2896.50,5-3/8-6-4-9,50877.00,Daily Double,1.00,,78.30,4-9,16632.00,Exacta,1.00,,59.80,9-7,130841.00,Superfecta,.10,,78.48,9-7-6-2,60345.00,Trifecta,.50,,158.30,9-7-6,84055.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,7,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,C,,Fillies & mares,3 year olds & up,Y,125000,,,,,8,Fast,Clear,3:41,,,,24.320,48.200,72.990,86.270,,99.650,207658,60,,2,2,,,,,,,,,,,,,Lady Astrid,8,M,L,,122,,1563,3,,20,34.7,,,,,,3,1,3,4,6,,5,5,5,.60,1.70,3.80,,4.20,2.35,"2p-ins,lost ground far",Robert,N.,Cline,Kelsi,,Harr,,Robert N. Cline,,,,,,,,OP,02/28/2026,11,7,"track 2p, lost ground under drive turn, stayed on inside lane",Mo for the Money,Came of Age,Include,03/24/2018,AR,,,,,McDowell Farm,B,164312,953418,,,,,,,,,,,,,,,Pick 3,1.00,3,330.70,6-4-9,20954.00,Pick 5,.50,5,2896.50,5-3/8-6-4-9,50877.00,Daily Double,1.00,,78.30,4-9,16632.00,Exacta,1.00,,59.80,9-7,130841.00,Superfecta,.10,,78.48,9-7-6-2,60345.00,Trifecta,.50,,158.30,9-7-6,84055.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,7,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,C,,Fillies & mares,3 year olds & up,Y,125000,,,,,8,Fast,Clear,3:41,,,,24.320,48.200,72.990,86.270,,99.650,207658,60,,2,2,,,,,,,,,,,,,Gold Strategy,7,M,L,,122,,1563,8,,6,7.6,,,,,,7,7,8,8,7,,6,6,6,5.70,4.80,5.80,,6.20,5.60,"3p,float7p lane,no bid",Dan,,Ward,Abel,,Cedillo,,Brad's Equine Adventure and Equi-Venture Stable,,,,,,,,OP,02/28/2026,8,5,"trailed 3p, driven turn, float 7p into shortened lane, no impact",Street Strategy,Sochi Gold,Big Brown,04/26/2019,AR,,,,,William J. Prichard,GR/RO,136123,3073775,,,,,,,,,,,,,,,Pick 3,1.00,3,330.70,6-4-9,20954.00,Pick 5,.50,5,2896.50,5-3/8-6-4-9,50877.00,Daily Double,1.00,,78.30,4-9,16632.00,Exacta,1.00,,59.80,9-7,130841.00,Superfecta,.10,,78.48,9-7-6-2,60345.00,Trifecta,.50,,158.30,9-7-6,84055.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,7,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,C,,Fillies & mares,3 year olds & up,Y,125000,,,,,8,Fast,Clear,3:41,,,,24.320,48.200,72.990,86.270,,99.650,207658,60,,2,2,,,,,,,,,,,,,Courtney Fay,8,M,L,,117,,1562,1,,30,68.6,,,,,,1,4,4,6,8,,8,7,7,1.60,2.80,6.30,,6.80,9.10,"off pace rail, faded",Danele,,Durham,Amir,,Mendoza,Apprentice Type 1 (5 lbs),Vinney Pigue,,,,,,,,OP,02/28/2026,1,4,"off pace rail, faded",Birdstone,Hi Heels N Jewels,Purge,03/21/2018,AR,,,,,Margaret D. Power Hawk,B,3213006,237017,,,,,,,,,,,,,,,Pick 3,1.00,3,330.70,6-4-9,20954.00,Pick 5,.50,5,2896.50,5-3/8-6-4-9,50877.00,Daily Double,1.00,,78.30,4-9,16632.00,Exacta,1.00,,59.80,9-7,130841.00,Superfecta,.10,,78.48,9-7-6-2,60345.00,Trifecta,.50,,158.30,9-7-6,84055.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,7,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,C,,Fillies & mares,3 year olds & up,Y,125000,,,,,8,Fast,Clear,3:41,,,,24.320,48.200,72.990,86.270,,99.650,207658,60,,2,2,,,,,,,,,,,,,Lassie My Girl,6,M,L,Front Wraps,122,,1562,5,,2,3,,,,,,4,5,5,3,4,,7,8,8,1.70,1.60,3.20,,6.70,12.35,"stalked 4-3p, gave way",Melton,,Wilson,David,,Cohen,,Byron Brockman,,,,,,,,EVD,08/29/2025,8,1,"stalk 4p, ridden between 3p far turn, gave way",Double Irish,Robin My Girl,Mutakddim,05/12/2020,AR,,,,,Anderson Farms,DK B/,111066,251748,,,,,,,,,,,,,,,Pick 3,1.00,3,330.70,6-4-9,20954.00,Pick 5,.50,5,2896.50,5-3/8-6-4-9,50877.00,Daily Double,1.00,,78.30,4-9,16632.00,Exacta,1.00,,59.80,9-7,130841.00,Superfecta,.10,,78.48,9-7-6-2,60345.00,Trifecta,.50,,158.30,9-7-6,84055.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,8,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,NW2     L,,Fillies & mares,3 year olds & up,,125000,,,,,7,Fast,Clear,4:13,,,,23.620,46.960,71.400,84.470,,97.350,217232,60,,2,2,,,,,,,,,,,,,Untamed Moment,4,M,L,,118,,75000,7,,1.4,1.8,,,5.6,3.8,2.4,7,4,2,2,1,,1,1,1,.50,.50,,,,,"press 2p, bid5/16, clr",David,,Fawkes,Ramon,A.,Vazquez,,"Lieblong, Alex and Lieblong, JoAnn",,,,,,,,OP,03/07/2026,5,3,"press2p, bid 5/16, command 2p 3/16, drew clear",Outwork,Wild Moment,Medaglia d'Oro,03/29/2022,KY,,,,,Alex Lieblong & JoAnn Lieblong,DK B/,100175,152622,,,,,,,,,,,,,,,Pick 3,1.00,3,329.10,4-9-7,12808.00,Daily Double,1.00,,53.90,9-7,21335.00,Exacta,1.00,,49.80,7-1,132596.00,Superfecta,.10,,53.17,7-1-2-6,52959.00,Trifecta,.50,,59.15,7-1-2,76766.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,8,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,NW2     L,,Fillies & mares,3 year olds & up,,125000,,,,,7,Fast,Clear,4:13,,,,23.620,46.960,71.400,84.470,,97.350,217232,60,,2,2,,,,,,,,,,,,,McKinzie's Glory,4,M,L,Blinkers,124,,25000,1,,20,22.3,,,,13.2,4.2,1,2,6,6,6,,3,2,2,7.00,7.10,4.20,,2.50,2.25,"stdy early, 2p, ran on",Sarah,E.,Shaffer,Emmanuel,,Esquivel,,SS Racing Stable LLC,,,,,,,,OP,02/16/2026,2,1,"steady early,wellback 2p,improved far turn, ran on for place",McKinzie,Glory,Tapit,05/13/2022,KY,,,,,Grandview Equine,B,150648,978502,,,,,,,,,,,,,,,Pick 3,1.00,3,329.10,4-9-7,12808.00,Daily Double,1.00,,53.90,9-7,21335.00,Exacta,1.00,,49.80,7-1,132596.00,Superfecta,.10,,53.17,7-1-2-6,52959.00,Trifecta,.50,,59.15,7-1-2,76766.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,8,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,NW2     L,,Fillies & mares,3 year olds & up,,125000,,,,,7,Fast,Clear,4:13,,,,23.620,46.960,71.400,84.470,,97.350,217232,60,,2,2,,,,,,,,,,,,,Gin's Beach Road,4,M,L,,118,,12500,2,,2.5,1.7,Y,,,,2.4,2,1,1,1,2,,2,3,3,,,.10,,2.00,7.00,"ins, 3p lane, faded",Mark,E.,Casse,Cristian,A.,Torres,,Live Oak Plantation,,,,,,,,OP,02/20/2026,7,2,"pace ins, cued 5/16, lost lead1/4, angled 3p lane, faded to show",Quality Road,Yellow Agate,Gemologist,03/08/2022,KY,,,,,CHC Inc.,B,158863,20416,,,,,,,,,,,,,,,Pick 3,1.00,3,329.10,4-9-7,12808.00,Daily Double,1.00,,53.90,9-7,21335.00,Exacta,1.00,,49.80,7-1,132596.00,Superfecta,.10,,53.17,7-1-2-6,52959.00,Trifecta,.50,,59.15,7-1-2,76766.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,8,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,NW2     L,,Fillies & mares,3 year olds & up,,125000,,,,,7,Fast,Clear,4:13,,,,23.620,46.960,71.400,84.470,,97.350,217232,60,,2,2,,,,,,,,,,,,,Crimsonite,4,M,L,,121,,6250,6,,5,13.5,,,,,,6,3,4,3,3,,4,4,4,2.00,2.00,1.60,,5.00,11.25,"stalk 3p, yielded lane",Steven,M.,Asmussen,Erik,,Asmussen,,Winchell Thoroughbreds LLC,,,,,,,,OP,02/26/2026,6,8,"stalk 3p, ridden into far turn, yielded stretch",Tapit,Bleeding Heart,Broken Vow,05/29/2022,KY,,,,,"Winchell Thoroughbreds, LLC",GR/RO,174049,5621,,,,,,,,,,,,,,,Pick 3,1.00,3,329.10,4-9-7,12808.00,Daily Double,1.00,,53.90,9-7,21335.00,Exacta,1.00,,49.80,7-1,132596.00,Superfecta,.10,,53.17,7-1-2-6,52959.00,Trifecta,.50,,59.15,7-1-2,76766.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,8,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,NW2     L,,Fillies & mares,3 year olds & up,,125000,,,,,7,Fast,Clear,4:13,,,,23.620,46.960,71.400,84.470,,97.350,217232,60,,2,2,,,,,,,,,,,,,Bundle,4,M,L,,121,,2084,4,,4,6.9,,,,,,4,5,7,7,7,,6,5,5,11.00,10.10,7.20,,7.50,12.75,"brk in bmp,check1st,3p",Steven,M.,Asmussen,Keith,J.,Asmussen,,Mike G. Rutherford,,,,,,,,FG,01/10/2026,7,7,"broke in bump, squeezed btwn check into 1st, trail 3p, no impact",Volatile,Love and Pride,A.P. Indy,04/25/2022,KY,,,,,"Three Chimneys Farm, LLC",GR/RO,168392,5621,,,,,,,,,,,,,,,Pick 3,1.00,3,329.10,4-9-7,12808.00,Daily Double,1.00,,53.90,9-7,21335.00,Exacta,1.00,,49.80,7-1,132596.00,Superfecta,.10,,53.17,7-1-2-6,52959.00,Trifecta,.50,,59.15,7-1-2,76766.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,8,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,NW2     L,,Fillies & mares,3 year olds & up,,125000,,,,,7,Fast,Clear,4:13,,,,23.620,46.960,71.400,84.470,,97.350,217232,60,,2,2,,,,,,,,,,,,,Ensorcell,4,M,L,Blinkers,121,,2083,3,,12,12.3,,,,,,3,6,3,4,4,,5,6,6,1.50,2.10,3.60,,6.00,13.50,"bumped st,inside,wknd",Ron,,Moquett,Rafael,,Bejarano,,"Anita Ebert Racing, LLC",,,,,,,,CD,09/14/2025,9,6,"bumped st, track inside, retreated",Not This Time,On Fire Baby,Smoke Glacken,04/25/2022,KY,,,,,"Anita Ebert Breeding, LLC",B,102032,137778,,,,,,,,,,,,,,,Pick 3,1.00,3,329.10,4-9-7,12808.00,Daily Double,1.00,,53.90,9-7,21335.00,Exacta,1.00,,49.80,7-1,132596.00,Superfecta,.10,,53.17,7-1-2-6,52959.00,Trifecta,.50,,59.15,7-1-2,76766.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,8,Thoroughbred,8.00,,Dirt,,Main Course,Allowance,NW2     L,,Fillies & mares,3 year olds & up,,125000,,,,,7,Fast,Clear,4:13,,,,23.620,46.960,71.400,84.470,,97.350,217232,60,,2,2,,,,,,,,,,,,,Chaching Chaching,5,M,L,Blinkers,118,,2083,5,,12,4.6,,,,,,5,7,5,5,5,,7,7,7,3.00,3.10,3.70,,9.50,27.75,"chased 4path, gave way",Norm,W.,Casse,Francisco,,Arrieta,,Flying P Stable,,,,,,,,OP,12/28/2025,7,7,"chased 4p, gave way",Munnings,Lucy Goosey,Into Mischief,03/11/2021,KY,,,,,Castleton Lyons & Kilboy Estate,GR/RO,148561,962326,,,,,,,,,,,,,,,Pick 3,1.00,3,329.10,4-9-7,12808.00,Daily Double,1.00,,53.90,9-7,21335.00,Exacta,1.00,,49.80,7-1,132596.00,Superfecta,.10,,53.17,7-1-2-6,52959.00,Trifecta,.50,,59.15,7-1-2,76766.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,9,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,38000,32000,28000,,,8,Fast,Clear,4:47,,,,21.980,45.770,58.460,,,71.350,218117,80,,1,1,,,,,,,,,,,,,Phantom Slayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Trainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick 3,3.00,3,747.00,9-7-2,62920.00,Pick 4,.50,4,644.30,4-9-7-2,102481.00,Pick 5,.50,5,3761.45,6-4-9-7-2,138092.00,Classix,1.00,5,67.60,3/8-6-4-9-7-2,6168.00,Classix,1.00,6,1826.70,3/8-6-4-9-7-2,6168.00,Daily Double,5.00,,66.00,7-2,72282.00,Exacta,1.00,,57.70,2-3,147888.00,Superfecta,.10,,162.80,2-3-9-7,58339.00,Trifecta,.50,,101.05,2-3-9,82951.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,9,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,38000,32000,28000,,,8,Fast,Clear,4:47,,,,21.980,45.770,58.460,,,71.350,218117,80,,1,1,,,,,,,,,,,,,Kingscliff,3,G,L,,122,32000,22800,2,,4,5.4,,,12.8,6.8,3.4,2,2,1,1,,,1,1,1,,,,,,,"vied2-3p,cued1/4,clear",Kevin,D.,Martin,Ramon,A.,Vazquez,,Blackmon Racing,,,,,,,,OP,02/22/2026,2,2,"vied, inch away btwn 2p5/16, cued1/4, kick away 3p lane",Candy Ride (ARG),Sunset Wish,Malibu Moon,03/03/2023,KY,,,Y,Vet,Godolphin,B,100175,209203,,,,,,,,,,,,,,,Pick 3,3.00,3,747.00,9-7-2,62920.00,Pick 4,.50,4,644.30,4-9-7-2,102481.00,Pick 5,.50,5,3761.45,6-4-9-7-2,138092.00,Classix,1.00,5,67.60,3/8-6-4-9-7-2,6168.00,Classix,1.00,6,1826.70,3/8-6-4-9-7-2,6168.00,Daily Double,5.00,,66.00,7-2,72282.00,Exacta,1.00,,57.70,2-3,147888.00,Superfecta,.10,,162.80,2-3-9-7,58339.00,Trifecta,.50,,101.05,2-3-9,82951.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,9,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,38000,32000,28000,,,8,Fast,Clear,4:47,,,,21.980,45.770,58.460,,,71.350,218117,80,,1,1,,,,,,,,,,,,,Wadi Al Kouf,3,C,L,Blinkers,122,32000,7600,3,,6,12.2,,,,14,4.8,3,4,4,4,,,3,2,2,.70,1.60,,,4.00,4.75,"3p,float7p upr,kept on",Steven,M.,Asmussen,Erik,,Asmussen,,Tagermeen Racing,,,,,,,,HOU,02/06/2026,3,3,"up close 3p, coaxed along turn, float 7p upper stretch, up place",Charlatan,Mia d'Oro,Medaglia d'Oro,05/18/2023,KY,,,,,Judy Hicks,B,174049,5621,,,,,,,,,,,,,,,Pick 3,3.00,3,747.00,9-7-2,62920.00,Pick 4,.50,4,644.30,4-9-7-2,102481.00,Pick 5,.50,5,3761.45,6-4-9-7-2,138092.00,Classix,1.00,5,67.60,3/8-6-4-9-7-2,6168.00,Classix,1.00,6,1826.70,3/8-6-4-9-7-2,6168.00,Daily Double,5.00,,66.00,7-2,72282.00,Exacta,1.00,,57.70,2-3,147888.00,Superfecta,.10,,162.80,2-3-9-7,58339.00,Trifecta,.50,,101.05,2-3-9,82951.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,9,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,38000,32000,28000,,,8,Fast,Clear,4:47,,,,21.980,45.770,58.460,,,71.350,218117,80,,1,1,,,,,,,,,,,,,Social Climber,3,G,L,Blinkers,122,32000,3800,9,,3.5,1.2,Y,,,,2.2,8,7,3,2,,,2,3,3,.20,.50,,,3.00,5.75,"slow st, 4-5p, flatten",John,Henry,"Prather, Jr.",Rafael,,Bejarano,,"John Henry Prather, Jr.",Y,Allen,,Milligan,Rip Meeks,,,OP,03/05/2026,4,3,"slow st, move up prompt pace 4p, loomed bid1/4, flatten 5p lane",Upstart,Bordeaux Belle,Quality Road,04/11/2023,KY,,2,,,"Curt Leake & Elm Tree Farm , LLC",B,102032,162241,,,,,,,,,,,,,,,Pick 3,3.00,3,747.00,9-7-2,62920.00,Pick 4,.50,4,644.30,4-9-7-2,102481.00,Pick 5,.50,5,3761.45,6-4-9-7-2,138092.00,Classix,1.00,5,67.60,3/8-6-4-9-7-2,6168.00,Classix,1.00,6,1826.70,3/8-6-4-9-7-2,6168.00,Daily Double,5.00,,66.00,7-2,72282.00,Exacta,1.00,,57.70,2-3,147888.00,Superfecta,.10,,162.80,2-3-9-7,58339.00,Trifecta,.50,,101.05,2-3-9,82951.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,9,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,38000,32000,28000,,,8,Fast,Clear,4:47,,,,21.980,45.770,58.460,,,71.350,218117,80,,1,1,,,,,,,,,,,,,Astro Beau,3,G,L,Front Wraps,122,32000,1900,7,,15,17.6,,,,,,6,5,8,7,,,6,4,4,6.80,8.20,,,10.60,9.00,"bump st, 4p, 7p lane",Kim,A.,Puhl,Walter,,De La Cruz,,Gene Burkholder,,,,,,,,OP,02/22/2026,2,5,"bump st, trailed 4p, roused1/4, finished evenly 7p stretch",Beau Liam,Naples Gold,Langfuhr,04/29/2023,OK,,,,,Cimarron TTT Farms,B,147792,1503,,,,,,,,,,,,,,,Pick 3,3.00,3,747.00,9-7-2,62920.00,Pick 4,.50,4,644.30,4-9-7-2,102481.00,Pick 5,.50,5,3761.45,6-4-9-7-2,138092.00,Classix,1.00,5,67.60,3/8-6-4-9-7-2,6168.00,Classix,1.00,6,1826.70,3/8-6-4-9-7-2,6168.00,Daily Double,5.00,,66.00,7-2,72282.00,Exacta,1.00,,57.70,2-3,147888.00,Superfecta,.10,,162.80,2-3-9-7,58339.00,Trifecta,.50,,101.05,2-3-9,82951.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,9,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,38000,32000,28000,,,8,Fast,Clear,4:47,,,,21.980,45.770,58.460,,,71.350,218117,80,,1,1,,,,,,,,,,,,,A Wild Posse,3,G,L,Blinkers,111,28000,475,1,,8,11.7,,,,,,1,1,2,3,,,4,5,5,.10,.60,,,4.10,10.50,"duel ins, yielded lane",H.,Ray,"Ashford, Jr.",Ronnie,,Huckaby,Apprentice Type 2 (7 lbs),James Jorgensen,,,,,,,,OP,03/05/2026,4,5,"dueled inside, roused 5/16, yielded stretch",Caleb's Posse,A Wild Notion,Notional,02/13/2023,OK,,,,,Jim Jorgenson,B,176022,3452,,,,,,,,,,,,,,,Pick 3,3.00,3,747.00,9-7-2,62920.00,Pick 4,.50,4,644.30,4-9-7-2,102481.00,Pick 5,.50,5,3761.45,6-4-9-7-2,138092.00,Classix,1.00,5,67.60,3/8-6-4-9-7-2,6168.00,Classix,1.00,6,1826.70,3/8-6-4-9-7-2,6168.00,Daily Double,5.00,,66.00,7-2,72282.00,Exacta,1.00,,57.70,2-3,147888.00,Superfecta,.10,,162.80,2-3-9-7,58339.00,Trifecta,.50,,101.05,2-3-9,82951.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP,03/22/2026,9,Thoroughbred,6.00,,Dirt,,Main Course,Maiden Claiming,,,,3 year olds,,38000,32000,28000,,,8,Fast,Clear,4:47,,,,21.980,45.770,58.460,,,71.350,218117,80,,1,1,,,,,,,,,,,,,Into Battle,3,G,L,,122,32000,475,6,,12,11.1,,,,,,5,6,6,5,,,5,6,6,3.70,4.60,,,7.60,11.75,"bump st,chased3p,faded",Norm,W.,Casse,Abel,,Cedillo,,Harry T. Rosenblum,,,,,,,,OP,02/19/2026,4,9,"bump st, chased 3p, ridden around turn, faded",Omaha Beach,Calypso Run,Harlan's Holiday,04/15/2023,KY,,,,,Barry Butzow & Joni Butzow,CH,136123,962326,,,,,,,,,,,,,,,Pick 3,3.00,3,747.00,9-7-2,62920.00,Pick 4,.50,4,644.30,4-9-7-2,102481.00,Pick 5,.50,5,3761.45,6-4-9-7-2,138092.00,Classix,1.00,5,67.60,3/8-6-4-9-7-2,6168.00,Classix,1.00,6,1826.70,3/8-6-4-9-7-2,6168.00,Daily Double,5.00,,66.00,7-2,72282.00,Exacta,1.00,,57.70,2-3,147888.00,Superfecta,.10,,162.80,2-3-9-7,58339.00,Trifecta,.50,,101.05,2-3-9,82951.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
